['timestamp', 'frequency', 'amplitudes', 'offsets', 'phase_biases']
['13:58:51.313', '0.0', '[0, 0]', '[56, 37]', '[10.0]']
['13:58:59.516', '0.3', '[0, 0]', '[56, 37]', '[10.0]']
['13:58:59.909', '0.3', '[0, 0]', '[-88, 37]', '[10.0]']
['13:59:00.110', '0.3', '[0, 32]', '[-88, 37]', '[10.0]']
['13:59:00.310', '0.3', '[0, 32]', '[-88, -84]', '[10.0]']
['13:59:00.534', '0.3', '[0, 32]', '[-88, -84]', '[24.0]']
['13:59:08.723', '0.1', '[0, 32]', '[-88, -84]', '[24.0]']
['13:59:08.980', '0.1', '[80, 32]', '[-88, -84]', '[24.0]']
['13:59:09.180', '0.1', '[80, 32]', '[24, -84]', '[24.0]']
['13:59:09.340', '0.1', '[80, 1]', '[24, -84]', '[24.0]']
['13:59:09.583', '0.1', '[80, 1]', '[24, -23]', '[24.0]']
['13:59:09.782', '0.1', '[80, 1]', '[24, -23]', '[10.0]']
['13:59:17.972', '0.6', '[80, 1]', '[24, -23]', '[10.0]']
['13:59:18.172', '0.6', '[32, 1]', '[24, -23]', '[10.0]']
['13:59:18.372', '0.6', '[32, 1]', '[-39, -23]', '[10.0]']
['13:59:18.574', '0.6', '[32, 79]', '[-39, -23]', '[10.0]']
['13:59:18.800', '0.6', '[32, 79]', '[-39, 53]', '[10.0]']
['13:59:18.997', '0.6', '[32, 79]', '[-39, 53]', '[39.0]']
['13:59:27.193', '0.1', '[32, 79]', '[-39, 53]', '[39.0]']
['13:59:27.393', '0.1', '[16, 79]', '[-39, 53]', '[39.0]']
['13:59:27.596', '0.1', '[16, 79]', '[-55, 53]', '[39.0]']
['13:59:27.802', '0.1', '[16, 63]', '[-55, 53]', '[39.0]']
['13:59:28.037', '0.1', '[16, 63]', '[-55, -23]', '[39.0]']
['13:59:28.239', '0.1', '[16, 63]', '[-55, -23]', '[-82.0]']
['13:59:36.420', '0.6', '[16, 63]', '[-55, -23]', '[-82.0]']
['13:59:36.859', '0.6', '[16, 63]', '[-71, -23]', '[-82.0]']
['13:59:37.060', '0.6', '[16, 16]', '[-71, -23]', '[-82.0]']
['13:59:37.266', '0.6', '[16, 16]', '[-71, 53]', '[-82.0]']
['13:59:37.484', '0.6', '[16, 16]', '[-71, 53]', '[70.0]']
['13:59:45.662', '0.4', '[16, 16]', '[-71, 53]', '[70.0]']
['13:59:45.883', '0.4', '[80, 16]', '[-71, 53]', '[70.0]']
['13:59:46.070', '0.4', '[80, 16]', '[-6, 53]', '[70.0]']
['13:59:46.282', '0.4', '[80, 79]', '[-6, 53]', '[70.0]']
['13:59:46.504', '0.4', '[80, 79]', '[-6, -38]', '[70.0]']
['13:59:46.733', '0.4', '[80, 79]', '[-6, -38]', '[-22.0]']
['13:59:54.921', '0.1', '[80, 79]', '[-6, -38]', '[-22.0]']
['13:59:55.298', '0.1', '[80, 79]', '[-22, -38]', '[-22.0]']
['13:59:55.572', '0.1', '[80, 47]', '[-22, -38]', '[-22.0]']
['13:59:55.729', '0.1', '[80, 47]', '[-22, 54]', '[-22.0]']
['13:59:55.972', '0.1', '[80, 47]', '[-22, 54]', '[23.0]']
['14:00:04.123', '0.0', '[80, 47]', '[-22, 54]', '[23.0]']
['14:00:04.346', '0.0', '[64, 47]', '[-22, 54]', '[23.0]']
['14:00:04.545', '0.0', '[64, 47]', '[42, 54]', '[23.0]']
['14:00:04.746', '0.0', '[64, 32]', '[42, 54]', '[23.0]']
['14:00:04.948', '0.0', '[64, 32]', '[42, 69]', '[23.0]']
['14:00:05.146', '0.0', '[64, 32]', '[42, 69]', '[-68.0]']
['14:00:13.369', '0.1', '[64, 32]', '[42, 69]', '[-68.0]']
['14:00:13.567', '0.1', '[79, 32]', '[42, 69]', '[-68.0]']
['14:00:13.768', '0.1', '[79, 32]', '[-38, 69]', '[-68.0]']
['14:00:14.184', '0.1', '[79, 32]', '[-38, 37]', '[-68.0]']
['14:00:14.391', '0.1', '[79, 32]', '[-38, 37]', '[-36.0]']
['14:00:22.588', '0.2', '[79, 32]', '[-38, 37]', '[-36.0]']
['14:00:22.791', '0.2', '[31, 32]', '[-38, 37]', '[-36.0]']
['14:00:22.995', '0.2', '[31, 32]', '[90, 37]', '[-36.0]']
['14:00:23.408', '0.2', '[31, 32]', '[90, -84]', '[-36.0]']
['14:00:23.612', '0.2', '[31, 32]', '[90, -84]', '[-80.0]']
['14:00:31.819', '0.6', '[31, 32]', '[90, -84]', '[-80.0]']
['14:00:32.051', '0.6', '[79, 32]', '[90, -84]', '[-80.0]']
['14:00:32.249', '0.6', '[79, 32]', '[-71, -84]', '[-80.0]']
['14:00:32.453', '0.6', '[79, 63]', '[-71, -84]', '[-80.0]']
['14:00:32.655', '0.6', '[79, 63]', '[-71, -38]', '[-80.0]']
['14:00:32.887', '0.6', '[79, 63]', '[-71, -38]', '[87.0]']
['14:00:41.071', '0.1', '[79, 63]', '[-71, -38]', '[87.0]']
['14:00:41.272', '0.1', '[63, 63]', '[-71, -38]', '[87.0]']
['14:00:41.470', '0.1', '[63, 63]', '[11, -38]', '[87.0]']
['14:00:41.672', '0.1', '[63, 32]', '[11, -38]', '[87.0]']
['14:00:41.872', '0.1', '[63, 32]', '[11, -82]', '[87.0]']
['14:00:42.076', '0.1', '[63, 32]', '[11, -82]', '[-51.0]']
['14:00:50.295', '0.8', '[63, 32]', '[11, -82]', '[-51.0]']
['14:00:50.493', '0.8', '[15, 32]', '[11, -82]', '[-51.0]']
['14:00:50.695', '0.8', '[15, 32]', '[-22, -82]', '[-51.0]']
['14:00:50.901', '0.8', '[15, 79]', '[-22, -82]', '[-51.0]']
['14:00:51.145', '0.8', '[15, 79]', '[-22, -81]', '[-51.0]']
['14:00:51.320', '0.8', '[15, 79]', '[-22, -81]', '[71.0]']
['14:00:59.741', '0.8', '[79, 79]', '[-22, -81]', '[71.0]']
['14:00:59.968', '0.8', '[79, 79]', '[-6, -81]', '[71.0]']
['14:01:00.168', '0.8', '[79, 47]', '[-6, -81]', '[71.0]']
['14:01:00.368', '0.8', '[79, 47]', '[-6, -80]', '[71.0]']
['14:01:00.567', '0.8', '[79, 47]', '[-6, -80]', '[55.0]']
['14:01:08.762', '0.5', '[79, 47]', '[-6, -80]', '[55.0]']
['14:01:08.987', '0.5', '[63, 47]', '[-6, -80]', '[55.0]']
['14:01:09.182', '0.5', '[63, 47]', '[74, -80]', '[55.0]']
['14:01:09.404', '0.5', '[63, 63]', '[74, -80]', '[55.0]']
['14:01:09.584', '0.5', '[63, 63]', '[74, -50]', '[55.0]']
['14:01:09.784', '0.5', '[63, 63]', '[74, -50]', '[-21.0]']
['14:01:18.023', '0.3', '[63, 63]', '[74, -50]', '[-21.0]']
['14:01:18.187', '0.3', '[15, 63]', '[74, -50]', '[-21.0]']
['14:01:18.405', '0.3', '[15, 63]', '[-7, -50]', '[-21.0]']
['14:01:18.607', '0.3', '[15, 47]', '[-7, -50]', '[-21.0]']
['14:01:18.852', '0.3', '[15, 47]', '[-7, 11]', '[-21.0]']
['14:01:19.023', '0.3', '[15, 47]', '[-7, 11]', '[-36.0]']
['14:01:27.445', '0.3', '[31, 47]', '[-7, 11]', '[-36.0]']
['14:01:27.644', '0.3', '[31, 47]', '[10, 11]', '[-36.0]']
['14:01:27.844', '0.3', '[31, 32]', '[10, 11]', '[-36.0]']
['14:01:28.044', '0.3', '[31, 32]', '[10, 86]', '[-36.0]']
['14:01:36.467', '0.9', '[31, 32]', '[10, 86]', '[-36.0]']
['14:01:36.669', '0.9', '[0, 32]', '[10, 86]', '[-36.0]']
['14:01:36.866', '0.9', '[0, 32]', '[41, 86]', '[-36.0]']
['14:01:37.067', '0.9', '[0, 63]', '[41, 86]', '[-36.0]']
['14:01:37.275', '0.9', '[0, 63]', '[41, 55]', '[-36.0]']
['14:01:37.540', '0.9', '[0, 63]', '[41, 55]', '[86.0]']
['14:01:45.712', '0.3', '[0, 63]', '[41, 55]', '[86.0]']
['14:01:45.912', '0.3', '[32, 63]', '[41, 55]', '[86.0]']
['14:01:46.113', '0.3', '[32, 63]', '[-56, 55]', '[86.0]']
['14:01:46.313', '0.3', '[32, 32]', '[-56, 55]', '[86.0]']
['14:01:46.511', '0.3', '[32, 32]', '[-56, -67]', '[86.0]']
['14:01:46.715', '0.3', '[32, 32]', '[-56, -67]', '[10.0]']
['14:01:54.959', '0.9', '[32, 32]', '[-56, -67]', '[10.0]']
['14:01:55.162', '0.9', '[80, 32]', '[-56, -67]', '[10.0]']
['14:01:55.335', '0.9', '[80, 32]', '[-24, -67]', '[10.0]']
['14:01:55.537', '0.9', '[80, 1]', '[-24, -67]', '[10.0]']
['14:01:55.758', '0.9', '[80, 1]', '[-24, -80]', '[10.0]']
['14:01:56.036', '0.9', '[80, 1]', '[-24, -80]', '[39.0]']
['14:02:04.181', '0.5', '[80, 1]', '[-24, -80]', '[39.0]']
['14:02:04.397', '0.5', '[64, 1]', '[-24, -80]', '[39.0]']
['14:02:04.604', '0.5', '[64, 1]', '[88, -80]', '[39.0]']
['14:02:05.000', '0.5', '[64, 1]', '[88, 56]', '[39.0]']
['14:02:05.202', '0.5', '[64, 1]', '[88, 56]', '[-82.0]']
['14:02:13.422', '0.8', '[64, 1]', '[88, 56]', '[-82.0]']
['14:02:13.600', '0.8', '[32, 1]', '[88, 56]', '[-82.0]']
['14:02:13.820', '0.8', '[32, 1]', '[-88, 56]', '[-82.0]']
['14:02:14.021', '0.8', '[32, 48]', '[-88, 56]', '[-82.0]']
['14:02:14.219', '0.8', '[32, 48]', '[-88, -5]', '[-82.0]']
['14:02:14.419', '0.8', '[32, 48]', '[-88, -5]', '[10.0]']
['14:02:22.627', '0.4', '[32, 48]', '[-88, -5]', '[10.0]']
['14:02:22.864', '0.4', '[80, 48]', '[-88, -5]', '[10.0]']
['14:02:23.065', '0.4', '[80, 48]', '[-56, -5]', '[10.0]']
['14:02:23.245', '0.4', '[80, 79]', '[-56, -5]', '[10.0]']
['14:02:23.465', '0.4', '[80, 79]', '[-56, 71]', '[10.0]']
['14:02:23.647', '0.4', '[80, 79]', '[-56, 71]', '[-52.0]']
['14:02:31.885', '0.9', '[80, 79]', '[-56, 71]', '[-52.0]']
['14:02:32.085', '0.9', '[48, 79]', '[-56, 71]', '[-52.0]']
['14:02:32.288', '0.9', '[48, 79]', '[88, 71]', '[-52.0]']
['14:02:32.512', '0.9', '[48, 32]', '[88, 71]', '[-52.0]']
['14:02:32.678', '0.9', '[48, 32]', '[88, -6]', '[-52.0]']
['14:02:32.915', '0.9', '[48, 32]', '[88, -6]', '[24.0]']
['14:02:41.095', '0.8', '[48, 32]', '[88, -6]', '[24.0]']
['14:02:41.306', '0.8', '[0, 32]', '[88, -6]', '[24.0]']
['14:02:41.510', '0.8', '[0, 32]', '[39, -6]', '[24.0]']
['14:02:41.706', '0.8', '[0, 79]', '[39, -6]', '[24.0]']
['14:02:41.911', '0.8', '[0, 79]', '[39, 10]', '[24.0]']
['14:02:42.135', '0.8', '[0, 79]', '[39, 10]', '[-21.0]']
['14:02:50.325', '0.9', '[0, 79]', '[39, 10]', '[-21.0]']
['14:02:50.526', '0.9', '[16, 79]', '[39, 10]', '[-21.0]']
['14:02:50.752', '0.9', '[16, 79]', '[-89, 10]', '[-21.0]']
['14:02:50.954', '0.9', '[16, 32]', '[-89, 10]', '[-21.0]']
['14:02:51.154', '0.9', '[16, 32]', '[-89, -6]', '[-21.0]']
['14:02:51.347', '0.9', '[16, 32]', '[-89, -6]', '[70.0]']
['14:02:59.589', '0.8', '[16, 32]', '[-89, -6]', '[70.0]']
['14:02:59.794', '0.8', '[32, 32]', '[-89, -6]', '[70.0]']
['14:02:59.975', '0.8', '[32, 32]', '[71, -6]', '[70.0]']
['14:03:00.193', '0.8', '[32, 16]', '[71, -6]', '[70.0]']
['14:03:00.391', '0.8', '[32, 16]', '[71, 55]', '[70.0]']
['14:03:00.591', '0.8', '[32, 16]', '[71, 55]', '[-82.0]']
['14:03:08.812', '0.3', '[32, 16]', '[71, 55]', '[-82.0]']
['14:03:09.013', '0.3', '[48, 16]', '[71, 55]', '[-82.0]']
['14:03:09.212', '0.3', '[48, 16]', '[55, 55]', '[-82.0]']
['14:03:09.412', '0.3', '[48, 32]', '[55, 55]', '[-82.0]']
['14:03:09.837', '0.3', '[48, 32]', '[55, 55]', '[85.0]']
['14:03:18.040', '0.2', '[48, 32]', '[55, 55]', '[85.0]']
['14:03:18.226', '0.2', '[0, 32]', '[55, 55]', '[85.0]']
['14:03:18.438', '0.2', '[0, 32]', '[7, 55]', '[85.0]']
['14:03:18.638', '0.2', '[0, 79]', '[7, 55]', '[85.0]']
['14:03:19.064', '0.2', '[0, 79]', '[7, 55]', '[69.0]']
['14:03:27.265', '0.1', '[0, 79]', '[7, 55]', '[69.0]']
['14:03:27.472', '0.1', '[32, 79]', '[7, 55]', '[69.0]']
['14:03:27.675', '0.1', '[32, 79]', '[-89, 55]', '[69.0]']
['14:03:27.924', '0.1', '[32, 16]', '[-89, 55]', '[69.0]']
['14:03:28.083', '0.1', '[32, 16]', '[-89, 10]', '[69.0]']
['14:03:28.307', '0.1', '[32, 16]', '[-89, 10]', '[83.0]']
['14:03:36.498', '0.3', '[32, 16]', '[-89, 10]', '[83.0]']
['14:03:36.701', '0.3', '[80, 16]', '[-89, 10]', '[83.0]']
['14:03:36.924', '0.3', '[80, 16]', '[-40, 10]', '[83.0]']
['14:03:37.125', '0.3', '[80, 47]', '[-40, 10]', '[83.0]']
['14:03:37.325', '0.3', '[80, 47]', '[-40, -21]', '[83.0]']
['14:03:37.524', '0.3', '[80, 47]', '[-40, -21]', '[21.0]']
['14:03:45.747', '0.2', '[80, 47]', '[-40, -21]', '[21.0]']
['14:03:46.149', '0.2', '[80, 47]', '[-24, -21]', '[21.0]']
['14:03:46.566', '0.2', '[80, 47]', '[-24, 55]', '[21.0]']
['14:03:46.770', '0.2', '[80, 47]', '[-24, 55]', '[-55.0]']
['14:03:54.967', '0.7', '[80, 47]', '[-24, 55]', '[-55.0]']
['14:03:55.169', '0.7', '[16, 47]', '[-24, 55]', '[-55.0]']
['14:03:55.371', '0.7', '[16, 47]', '[24, 55]', '[-55.0]']
['14:03:55.588', '0.7', '[16, 78]', '[24, 55]', '[-55.0]']
['14:03:55.784', '0.7', '[16, 78]', '[24, -36]', '[-55.0]']
['14:03:55.987', '0.7', '[16, 78]', '[24, -36]', '[21.0]']
['14:04:04.208', '0.0', '[16, 78]', '[24, -36]', '[21.0]']
['14:04:04.414', '0.0', '[80, 78]', '[24, -36]', '[21.0]']
['14:04:04.603', '0.0', '[80, 78]', '[56, -36]', '[21.0]']
['14:04:04.836', '0.0', '[80, 62]', '[56, -36]', '[21.0]']
['14:04:05.011', '0.0', '[80, 62]', '[56, -5]', '[21.0]']
['14:04:05.214', '0.0', '[80, 62]', '[56, -5]', '[-55.0]']
['14:04:13.454', '0.8', '[80, 62]', '[56, -5]', '[-55.0]']
['14:04:13.658', '0.8', '[16, 62]', '[56, -5]', '[-55.0]']
['14:04:13.884', '0.8', '[16, 62]', '[8, -5]', '[-55.0]']
['14:04:14.275', '0.8', '[16, 62]', '[8, 71]', '[-55.0]']
['14:04:22.677', '0.5', '[16, 62]', '[8, 71]', '[-55.0]']
['14:04:22.895', '0.5', '[32, 62]', '[8, 71]', '[-55.0]']
['14:04:23.095', '0.5', '[32, 62]', '[56, 71]', '[-55.0]']
['14:04:23.293', '0.5', '[32, 15]', '[56, 71]', '[-55.0]']
['14:04:23.479', '0.5', '[32, 15]', '[56, -6]', '[-55.0]']
['14:04:23.695', '0.5', '[32, 15]', '[56, -6]', '[-9.0]']
['14:04:31.921', '0.3', '[32, 15]', '[56, -6]', '[-9.0]']
['14:04:32.098', '0.3', '[80, 15]', '[56, -6]', '[-9.0]']
['14:04:32.303', '0.3', '[80, 15]', '[-25, -6]', '[-9.0]']
['14:04:32.543', '0.3', '[80, 31]', '[-25, -6]', '[-9.0]']
['14:04:32.720', '0.3', '[80, 31]', '[-25, -21]', '[-9.0]']
['14:04:32.916', '0.3', '[80, 31]', '[-25, -21]', '[-70.0]']
['14:04:41.143', '0.0', '[80, 31]', '[-25, -21]', '[-70.0]']
['14:04:41.329', '0.0', '[32, 31]', '[-25, -21]', '[-70.0]']
['14:04:41.563', '0.0', '[32, 31]', '[39, -21]', '[-70.0]']
['14:04:41.739', '0.0', '[32, 0]', '[39, -21]', '[-70.0]']
['14:04:41.945', '0.0', '[32, 0]', '[39, 85]', '[-70.0]']
['14:04:42.162', '0.0', '[32, 0]', '[39, 85]', '[37.0]']
['14:04:50.378', '0.4', '[32, 0]', '[39, 85]', '[37.0]']
['14:04:50.569', '0.4', '[16, 0]', '[39, 85]', '[37.0]']
['14:04:50.771', '0.4', '[16, 0]', '[22, 85]', '[37.0]']
['14:04:50.982', '0.4', '[16, 16]', '[22, 85]', '[37.0]']
['14:04:51.205', '0.4', '[16, 16]', '[22, 84]', '[37.0]']
['14:04:51.436', '0.4', '[16, 16]', '[22, 84]', '[7.0]']
['14:04:59.600', '0.2', '[16, 16]', '[22, 84]', '[7.0]']
['14:05:00.000', '0.2', '[16, 16]', '[70, 84]', '[7.0]']
['14:05:00.201', '0.2', '[16, 79]', '[70, 84]', '[7.0]']
['14:05:00.405', '0.2', '[16, 79]', '[70, 53]', '[7.0]']
['14:05:00.627', '0.2', '[16, 79]', '[70, 53]', '[52.0]']
['14:05:08.849', '0.6', '[16, 79]', '[70, 53]', '[52.0]']
['14:05:09.049', '0.6', '[80, 79]', '[70, 53]', '[52.0]']
['14:05:09.267', '0.6', '[80, 79]', '[-27, 53]', '[52.0]']
['14:05:09.447', '0.6', '[80, 1]', '[-27, 53]', '[52.0]']
['14:05:09.643', '0.6', '[80, 1]', '[-27, -8]', '[52.0]']
['14:05:09.845', '0.6', '[80, 1]', '[-27, -8]', '[-9.0]']
['14:05:18.047', '0.3', '[80, 1]', '[-27, -8]', '[-9.0]']
['14:05:18.251', '0.3', '[64, 1]', '[-27, -8]', '[-9.0]']
['14:05:18.456', '0.3', '[64, 1]', '[-90, -8]', '[-9.0]']
['14:05:18.874', '0.3', '[64, 1]', '[-90, 53]', '[-9.0]']
['14:05:19.078', '0.3', '[64, 1]', '[-90, 53]', '[-39.0]']
['14:05:27.305', '0.6', '[64, 1]', '[-90, 53]', '[-39.0]']
['14:05:27.508', '0.6', '[0, 1]', '[-90, 53]', '[-39.0]']
['14:05:27.714', '0.6', '[0, 1]', '[86, 53]', '[-39.0]']
['14:05:27.932', '0.6', '[0, 79]', '[86, 53]', '[-39.0]']
['14:05:28.158', '0.6', '[0, 79]', '[86, 68]', '[-39.0]']
['14:05:28.334', '0.6', '[0, 79]', '[86, 68]', '[-8.0]']
['14:05:36.523', '0.4', '[0, 79]', '[86, 68]', '[-8.0]']
['14:05:36.726', '0.4', '[48, 79]', '[86, 68]', '[-8.0]']
['14:05:37.128', '0.4', '[48, 63]', '[86, 68]', '[-8.0]']
['14:05:37.354', '0.4', '[48, 63]', '[86, -70]', '[-8.0]']
['14:05:37.554', '0.4', '[48, 63]', '[86, -70]', '[-83.0]']
['14:05:45.746', '0.6', '[48, 63]', '[86, -70]', '[-83.0]']
['14:05:45.950', '0.6', '[64, 63]', '[86, -70]', '[-83.0]']
['14:05:46.156', '0.6', '[64, 63]', '[-11, -70]', '[-83.0]']
['14:05:46.396', '0.6', '[64, 0]', '[-11, -70]', '[-83.0]']
['14:05:46.598', '0.6', '[64, 0]', '[-11, -23]', '[-83.0]']
['14:05:46.798', '0.6', '[64, 0]', '[-11, -23]', '[-22.0]']
['14:05:55.038', '0.3', '[64, 0]', '[-11, -23]', '[-22.0]']
['14:05:55.194', '0.3', '[0, 0]', '[-11, -23]', '[-22.0]']
['14:05:55.394', '0.3', '[0, 0]', '[85, -23]', '[-22.0]']
['14:05:55.621', '0.3', '[0, 63]', '[85, -23]', '[-22.0]']
['14:05:55.837', '0.3', '[0, 63]', '[85, -8]', '[-22.0]']
['14:05:56.006', '0.3', '[0, 63]', '[85, -8]', '[84.0]']
['14:06:04.257', '0.2', '[0, 63]', '[85, -8]', '[84.0]']
['14:06:04.435', '0.2', '[80, 63]', '[85, -8]', '[84.0]']
['14:06:04.635', '0.2', '[80, 63]', '[-43, -8]', '[84.0]']
['14:06:04.837', '0.2', '[80, 78]', '[-43, -8]', '[84.0]']
['14:06:05.029', '0.2', '[80, 78]', '[-43, 68]', '[84.0]']
['14:06:05.237', '0.2', '[80, 78]', '[-43, 68]', '[22.0]']
['14:06:13.443', '0.1', '[80, 78]', '[-43, 68]', '[22.0]']
['14:06:13.850', '0.1', '[80, 78]', '[6, 68]', '[22.0]']
['14:06:14.082', '0.1', '[80, 31]', '[6, 68]', '[22.0]']
['14:06:14.276', '0.1', '[80, 31]', '[6, 36]', '[22.0]']
['14:06:14.478', '0.1', '[80, 31]', '[6, 36]', '[8.0]']
['14:06:22.695', '0.0', '[80, 31]', '[6, 36]', '[8.0]']
['14:06:22.895', '0.0', '[64, 31]', '[6, 36]', '[8.0]']
['14:06:23.099', '0.0', '[64, 31]', '[-75, 36]', '[8.0]']
['14:06:23.297', '0.0', '[64, 62]', '[-75, 36]', '[8.0]']
['14:06:23.499', '0.0', '[64, 62]', '[-75, 81]', '[8.0]']
['14:06:23.699', '0.0', '[64, 62]', '[-75, 81]', '[-83.0]']
['14:06:31.921', '0.7', '[64, 62]', '[-75, 81]', '[-83.0]']
['14:06:32.144', '0.7', '[32, 62]', '[-75, 81]', '[-83.0]']
['14:06:32.327', '0.7', '[32, 62]', '[-26, 81]', '[-83.0]']
['14:06:34.774', '0.7', '[32, 15]', '[-26, 81]', '[-83.0]']
['14:06:34.776', '0.7', '[32, 15]', '[-26, -56]', '[-83.0]']
['14:06:34.777', '0.7', '[32, 15]', '[-26, -56]', '[-53.0]']
['14:06:41.192', '0.8', '[32, 15]', '[-26, -56]', '[-53.0]']
['14:06:41.375', '0.8', '[16, 15]', '[-26, -56]', '[-53.0]']
['14:06:41.614', '0.8', '[16, 15]', '[86, -56]', '[-53.0]']
['14:06:41.816', '0.8', '[16, 0]', '[86, -56]', '[-53.0]']
['14:06:41.993', '0.8', '[16, 0]', '[86, 35]', '[-53.0]']
['14:06:42.234', '0.8', '[16, 0]', '[86, 35]', '[-37.0]']
['14:06:50.451', '0.6', '[16, 0]', '[86, 35]', '[-37.0]']
['14:06:50.836', '0.6', '[16, 0]', '[-27, 35]', '[-37.0]']
['14:06:51.031', '0.6', '[16, 78]', '[-27, 35]', '[-37.0]']
['14:06:51.232', '0.6', '[16, 78]', '[-27, -41]', '[-37.0]']
['14:06:51.439', '0.6', '[16, 78]', '[-27, -41]', '[-81.0]']
['14:06:59.650', '0.9', '[16, 78]', '[-27, -41]', '[-81.0]']
['14:07:00.051', '0.9', '[16, 78]', '[-11, -41]', '[-81.0]']
['14:07:00.248', '0.9', '[16, 31]', '[-11, -41]', '[-81.0]']
['14:07:00.470', '0.9', '[16, 31]', '[-11, 6]', '[-81.0]']
['14:07:00.676', '0.9', '[16, 31]', '[-11, 6]', '[25.0]']
['14:07:09.073', '0.9', '[64, 31]', '[-11, 6]', '[25.0]']
['14:07:09.274', '0.9', '[64, 31]', '[-75, 6]', '[25.0]']
['14:07:09.700', '0.9', '[64, 31]', '[-75, -56]', '[25.0]']
['14:07:09.923', '0.9', '[64, 31]', '[-75, -56]', '[56.0]']
['14:07:18.099', '0.3', '[64, 31]', '[-75, -56]', '[56.0]']
['14:07:18.317', '0.3', '[16, 31]', '[-75, -56]', '[56.0]']
['14:07:18.538', '0.3', '[16, 31]', '[-41, -56]', '[56.0]']
['14:07:18.939', '0.3', '[16, 31]', '[-41, 81]', '[56.0]']
['14:07:19.126', '0.3', '[16, 31]', '[-41, 81]', '[11.0]']
['14:07:27.340', '0.8', '[16, 31]', '[-41, 81]', '[11.0]']
['14:07:27.541', '0.8', '[64, 31]', '[-41, 81]', '[11.0]']
['14:07:27.791', '0.8', '[64, 31]', '[23, 81]', '[11.0]']
['14:07:27.951', '0.8', '[64, 0]', '[23, 81]', '[11.0]']
['14:07:28.164', '0.8', '[64, 0]', '[23, 80]', '[11.0]']
['14:07:28.366', '0.8', '[64, 0]', '[23, 80]', '[-20.0]']
['14:07:36.567', '0.6', '[64, 0]', '[23, 80]', '[-20.0]']
['14:07:36.785', '0.6', '[32, 0]', '[23, 80]', '[-20.0]']
['14:07:36.985', '0.6', '[32, 0]', '[-25, 80]', '[-20.0]']
['14:07:37.209', '0.6', '[32, 47]', '[-25, 80]', '[-20.0]']
['14:07:37.388', '0.6', '[32, 47]', '[-25, 18]', '[-20.0]']
['14:07:37.593', '0.6', '[32, 47]', '[-25, 18]', '[71.0]']
['14:07:45.805', '0.4', '[32, 47]', '[-25, 18]', '[71.0]']
['14:07:46.026', '0.4', '[16, 47]', '[-25, 18]', '[71.0]']
['14:07:46.227', '0.4', '[16, 47]', '[39, 18]', '[71.0]']
['14:07:46.426', '0.4', '[16, 16]', '[39, 18]', '[71.0]']
['14:07:46.628', '0.4', '[16, 16]', '[39, 49]', '[71.0]']
['14:07:46.831', '0.4', '[16, 16]', '[39, 49]', '[39.0]']
['14:07:55.049', '0.5', '[16, 16]', '[39, 49]', '[39.0]']
['14:07:55.253', '0.5', '[80, 16]', '[39, 49]', '[39.0]']
['14:07:55.474', '0.5', '[80, 16]', '[-74, 49]', '[39.0]']
['14:07:55.669', '0.5', '[80, 79]', '[-74, 49]', '[39.0]']
['14:07:55.869', '0.5', '[80, 79]', '[-74, -73]', '[39.0]']
['14:07:56.069', '0.5', '[80, 79]', '[-74, -73]', '[-37.0]']
['14:08:04.278', '0.7', '[80, 79]', '[-74, -73]', '[-37.0]']
['14:08:04.480', '0.7', '[48, 79]', '[-74, -73]', '[-37.0]']
['14:08:04.716', '0.7', '[48, 79]', '[87, -73]', '[-37.0]']
['14:08:05.091', '0.7', '[48, 79]', '[87, 5]', '[-37.0]']
['14:08:05.295', '0.7', '[48, 79]', '[87, 5]', '[39.0]']
['14:08:13.535', '0.4', '[48, 79]', '[87, 5]', '[39.0]']
['14:08:13.713', '0.4', '[16, 79]', '[87, 5]', '[39.0]']
['14:08:13.917', '0.4', '[16, 79]', '[-89, 5]', '[39.0]']
['14:08:14.121', '0.4', '[16, 16]', '[-89, 5]', '[39.0]']
['14:08:14.529', '0.4', '[16, 16]', '[-89, 5]', '[-7.0]']
['14:08:22.752', '0.0', '[16, 16]', '[-89, 5]', '[-7.0]']
['14:08:22.954', '0.0', '[32, 16]', '[-89, 5]', '[-7.0]']
['14:08:23.153', '0.0', '[32, 16]', '[-56, 5]', '[-7.0]']
['14:08:23.354', '0.0', '[32, 63]', '[-56, 5]', '[-7.0]']
['14:08:23.554', '0.0', '[32, 63]', '[-56, -26]', '[-7.0]']
['14:08:23.782', '0.0', '[32, 63]', '[-56, -26]', '[54.0]']
['14:08:31.998', '0.5', '[32, 63]', '[-56, -26]', '[54.0]']
['14:08:32.197', '0.5', '[16, 63]', '[-56, -26]', '[54.0]']
['14:08:32.397', '0.5', '[16, 63]', '[-72, -26]', '[54.0]']
['14:08:32.594', '0.5', '[16, 16]', '[-72, -26]', '[54.0]']
['14:08:32.799', '0.5', '[16, 16]', '[-72, 5]', '[54.0]']
['14:08:32.999', '0.5', '[16, 16]', '[-72, 5]', '[9.0]']
['14:08:41.201', '0.9', '[16, 16]', '[-72, 5]', '[9.0]']
['14:08:41.402', '0.9', '[32, 16]', '[-72, 5]', '[9.0]']
['14:08:41.608', '0.9', '[32, 16]', '[73, 5]', '[9.0]']
['14:08:41.818', '0.9', '[32, 79]', '[73, 5]', '[9.0]']
