Angles_0,Angles_1,freq,amp_1,amp_2,offset_1,offset_2,phase,Potentials_0,Potentials_1,Speed
36.63,23.15,0.1,63,16,23,18,-28.0,32.,20.,3.8141818315202447
11.91,-58.68,0.9,48,18,23,-38,22.0,28.,-50.,3.814062427952203
7.35,84.53,0.9,31,32,-56,56,-22.0,10.,76.,3.8140595669003226
8.02,-21.93,0.7,16,34,-9,-64,-55.0,9.,5.,3.813813108617215
39.71,-77.73,0.5,32,79,70,-85,50.0,39.,-50.,3.804640867993481
18.24,100.78,0.2,79,64,27,72,42.0,14.,92.,3.803962314620098
16.69,0.65,0.8,48,0,11,26,-71.0,30.,33.,3.8028080701344775
-15.83,-29.3,0.7,31,79,8,-25,-56.0,-6.,28.,3.802745849244477
29.02,-35.75,0.6,64,16,-11,-39,83.0,45.,-25.,3.800629454090905
-5.97,53.07,0.4,48,63,-41,5,8.0,-6.,83.,3.7998674825624494
-61.52,89.19,0.8,31,15,57,80,41.0,-64.,90.,3.7969242355704056
91.86,-28.57,0.4,79,16,26,-41,-55.0,94.,-28.,3.795806199320097
-87.38,-70.85,0.1,48,31,-74,-34,-36.0,-86.,-66.,3.795783081885827
6.31,-79.73,0.7,16,63,20,-41,53.0,13.,-71.,3.794058552501393
15.58,-72.09,0.7,15,63,23,-24,83.0,22.,-76.,3.791780236003648
-18.21,-4.55,0.9,16,31,-11,6,25.0,-20.,-12.,3.7848078875252567
45.39,30.38,0.9,0,46,72,79,-60.0,78.,54.,3.783019745795082
63.79,34.44,0.4,48,62,23,-35,22.0,68.,39.,3.779281749887359
-57.24,-78.04,0.9,0,65,-57,-67,-82.0,-52.,-32.,3.7785619113478215
83.95,12.05,0.4,32,78,74,41,52.0,94.,24.,3.775039969345442
19.95,34.74,0.7,16,34,-9,-64,-55.0,16.,32.,3.773716730165774
-23.47,107.87,0.9,47,64,-87,83,-9.0,-22.,95.,3.772021285244601
66.48,-29.74,0.4,48,78,26,-70,-83.0,71.,-37.,3.7713224902201152
14.01,49.88,0.6,63,47,-56,4,-8.0,19.,87.,3.769566339496127
-28.85,-60.66,0.1,80,62,27,-56,-22.0,-19.,-50.,3.76807138337632
-79.74,35.36,0.2,32,1,-44,34,5.0,-73.,40.,3.765548825749727
52.79,-15.46,0.5,47,63,72,49,-54.0,47.,-14.,3.765447739230487
38.3,-40.47,0.7,48,47,72,11,8.0,51.,-27.,3.764623528440179
-69.43,44.25,0.9,79,78,-74,37,87.0,-83.,53.,3.764476873126835
65.11,22.16,0.4,0,45,-23,21,8.0,65.,19.,3.7620372506328272
-59.98,-40.02,0.3,63,47,-21,35,86.0,-18.,-41.,3.761921286509086
42.88,75.89,0.1,64,15,-37,65,-55.0,78.,109.,3.75462073794227
-27.97,2.5,0.2,48,15,-90,-50,-25.0,17.,9.,3.7523862813021225
-15.94,75.71,0.4,64,47,42,86,54.0,-18.,66.,3.749646550843779
113.29,149.28,0.7,63,77,68,80,-23.0,96.,92.,3.749576476929067
-45.62,51.85,0.1,80,0,-55,56,-84.0,-35.,54.,3.7477567554726745
-130.07,-46.29,0.2,79,47,-75,-18,10.0,5.,-13.,3.747322292319329
126.97,8.56,0.5,64,46,87,27,-66.0,95.,37.,3.743661450639993
-45.61,-96.74,0.4,16,61,-56,-65,-85.0,-44.,-88.,3.7427725214991314
66.41,-78.43,0.2,80,63,42,-56,-41.0,63.,-83.,3.740951272962175
-59.37,-40.03,0.7,32,2,-55,-40,-83.0,-45.,-38.,3.737321806470982
-13.37,35.26,0.4,48,31,5,73,-81.0,-15.,39.,3.733597909947808
7.74,-54.2,0.7,79,0,40,-70,-68.0,26.,-50.,3.730786129669675
-67.75,48.02,0.4,32,2,22,54,55.0,-42.,53.,3.726679589622144
-59.11,-20.1,0.7,0,48,-72,-7,69.0,-53.,-8.,3.7235648767485694
-6.76,-21.37,0.8,16,32,-72,53,-24.0,3.,-6.,3.719550390757047
-41.25,-93.27,0.4,0,77,-39,-53,-73.0,-4.,-87.,3.718617080607421
-61.22,44.74,0.2,64,16,-37,82,-55.0,-66.,45.,3.716141359654076
7.32,29.23,0.8,32,16,71,55,-82.0,32.,53.,3.71184423319359
51.08,-9.32,0.6,80,1,-27,-8,-9.0,53.,-7.,3.70978226791194
64.61,28.1,0.5,32,63,72,-24,50.0,67.,41.,3.709405379675008
-42.45,-140.85,0.3,32,77,-23,-83,9.0,-33.,-88.,3.70532161906805
59.98,145.72,0.4,80,65,56,89,-85.0,79.,93.,3.7038999198092215
-45.47,47.54,0.8,15,33,-84,41,-20.0,-41.,47.,3.7030562565708096
-22.2,-42.87,0.6,0,47,-8,-4,68.0,-19.,3.,3.700978172508016
-66.73,-6.1,0.8,0,47,-73,42,22.0,-62.,18.,3.697694872708511
-61.33,-124.58,0.4,15,64,-79,-56,-86.0,-61.,-88.,3.697372698201231
21.43,20.86,0.6,64,0,7,26,-7.0,31.,23.,3.6942914584260182
-47.24,-60.51,0.6,79,1,10,-54,67.0,-63.,-59.,3.6912675159767736
-16.01,-126.09,0.5,79,65,38,-56,-54.0,-21.,-87.,3.689031016408029
102.1,-48.28,0.8,32,30,74,-71,-53.0,96.,-52.,3.6871015673203695
37.,12.18,0.8,15,64,40,51,55.0,45.,28.,3.6830643399231375
-67.34,-103.22,0.7,32,45,-55,54,-7.0,-58.,-88.,3.67887352403054
79.07,27.63,0.1,31,16,86,18,-27.0,80.,66.,3.678092343157999
-4.25,28.71,0.2,48,1,41,54,-83.0,5.,30.,3.676291866112917
-106.,0.82,0.3,80,47,-38,49,53.0,-85.,2.,3.675200545540764
48.26,-42.35,0.3,32,31,88,-8,-54.0,39.,-37.,3.671538289546747
12.25,-78.58,0.9,79,1,-37,-80,42.0,-9.,-75.,3.671290605830576
19.58,-20.52,0.3,47,78,72,65,-34.0,19.,-15.,3.670399378100939
-48.46,91.98,0.7,15,33,-55,67,21.0,-48.,86.,3.6691506989801943
-20.61,57.69,0.2,48,78,23,-13,-44.0,-7.,115.,3.667151935113256
-12.13,-48.97,0.0,48,15,40,-38,82.0,-5.,-50.,3.663391459869525
-73.46,82.94,0.5,64,48,-74,67,22.0,-85.,73.,3.66332549476989
10.59,-13.49,0.1,79,1,-24,-72,21.0,11.,-4.,3.663299372012664
31.43,-5.52,0.2,80,65,55,-18,-40.0,43.,3.,3.66303265577891
54.45,52.21,0.8,32,18,39,49,-72.0,71.,48.,3.662058791203788
8.37,-47.91,0.2,64,48,-8,-68,10.0,18.,-37.,3.661916292025152
12.31,132.39,0.6,16,79,-40,72,21.0,13.,92.,3.661840297697904
-62.35,0.56,0.3,0,79,-51,85,37.0,-60.,1.,3.6590081037942506
10.19,-67.52,0.3,80,79,56,-81,21.0,7.,-74.,3.6578432884675913
-44.78,-1.92,0.5,16,76,-28,81,23.0,-37.,1.,3.6572125510221833
22.23,38.26,0.0,64,78,88,-4,68.0,19.,39.,3.654829091443887
-99.7,-47.73,0.8,15,64,-86,19,-56.0,-87.,-38.,3.6497090884662735
14.37,-23.07,0.8,48,0,-23,-23,67.0,36.,-21.,3.648864109952452
32.15,19.07,0.8,32,78,7,17,81.0,35.,68.,3.643030761180958
68.49,8.75,0.7,32,63,55,-50,23.0,69.,6.,3.641766454608066
33.27,-104.59,0.5,32,16,71,-89,5.0,41.,-87.,3.641337333339486
-12.32,-44.45,0.4,48,31,-56,-37,-85.0,-11.,-15.,3.640903648253196
2.16,-13.42,0.8,16,47,8,-82,83.0,3.,1.,3.640804678843741
-13.45,-22.19,0.6,0,47,-8,-4,68.0,-9.,-6.,3.635617210745085
21.29,14.01,0.5,63,15,70,34,-34.0,16.,17.,3.633566853487613
-46.92,21.1,0.5,64,32,-56,-5,67.0,-52.,57.,3.631837615096381
-72.38,19.78,0.2,80,16,-55,34,68.0,-62.,23.,3.6315249679803214
118.82,50.87,0.5,64,1,88,56,-82.0,95.,52.,3.630241707688955
-64.32,81.19,0.7,32,15,-26,-56,-53.0,-22.,92.,3.628300326860444
-72.65,-90.12,0.5,80,32,11,-57,-8.0,-66.,-86.,3.626137504086954
-35.6,34.27,0.3,32,31,-56,68,8.0,-36.,29.,3.626122792294657
42.07,-57.93,0.5,64,62,53,-6,52.0,58.,-48.,3.624960418812994
86.63,72.4,0.5,80,17,73,84,-38.0,74.,69.,3.624450022634026
56.03,42.33,0.9,48,77,88,53,-82.0,56.,31.,3.6238466432454985
71.92,39.34,0.4,32,61,85,-57,-69.0,81.,34.,3.6197341015671376
-132.52,47.15,0.9,64,2,-75,54,55.0,-87.,50.,3.619274412393001
0.65,-29.68,0.4,32,80,22,54,-67.0,1.,13.,3.61867212211554
-2.39,31.28,0.0,0,63,23,-21,-83.0,2.,33.,3.6183976291956528
10.29,-76.01,0.7,15,63,23,-24,83.0,17.,-84.,3.615687799414901
-10.9,32.01,0.7,32,64,-28,-73,-41.0,29.,63.,3.613624123152588
28.76,51.47,0.1,63,64,26,6,52.0,26.,48.,3.611428227528615
-50.95,-49.05,0.8,31,16,-87,-40,-24.0,-54.,-51.,3.610841453147998
49.8,4.06,0.7,32,0,7,26,-7.0,52.,4.,3.610366858763905
39.66,100.16,0.3,32,32,-56,55,86.0,43.,92.,3.610003201688659
-88.79,-21.89,0.2,79,47,-75,-18,10.0,-86.,-25.,3.609852544343484
-25.85,-22.42,0.3,63,47,-21,35,86.0,-13.,-15.,3.606171362775915
-7.86,-2.84,0.6,16,78,-27,-41,-81.0,28.,43.,3.6038236667072847
-12.83,6.74,0.6,80,16,-38,-7,-8.0,-2.,38.,3.60346247310572
-51.33,-100.1,0.3,16,32,-9,-69,81.0,-49.,-88.,3.597093558637377
-30.35,-59.29,0.1,63,64,26,6,52.0,10.,-57.,3.5943337215206914
-8.49,77.53,0.8,64,0,23,80,-20.0,38.,84.,3.593286129006552
-54.02,31.13,0.7,32,45,-55,54,-7.0,-12.,73.,3.5931494469795444
-93.55,-28.82,0.6,63,47,-40,21,7.0,-79.,-19.,3.5888050224212504
37.01,-30.95,0.2,63,64,-8,-86,-68.0,45.,-32.,3.586586303268517
62.99,-45.76,0.4,15,64,-79,-56,-86.0,105.,-47.,3.58553809105301
-24.09,-3.12,0.2,31,79,-10,81,11.0,-17.,-3.,3.582954126506422
37.92,-26.55,0.4,48,45,68,-25,38.0,35.,-31.,3.582858263675925
38.03,39.49,0.4,64,46,87,27,-66.0,51.,51.,3.581149522741228
15.44,-52.63,0.9,48,64,70,-23,53.0,21.,-55.,3.5791040667608
-14.13,-50.21,0.5,80,2,-89,-49,36.0,-5.,-47.,3.578605654775931
67.75,34.38,0.8,0,33,71,27,7.0,72.,24.,3.5760183558703047
106.4,45.15,0.4,48,79,89,-22,54.0,95.,47.,3.575495790744855
17.59,57.88,0.9,47,62,-24,18,-66.0,22.,85.,3.5749655212697524
-31.01,-42.4,0.7,32,15,-26,-56,-53.0,-17.,-37.,3.5749436844690905
35.1,-65.23,0.3,32,77,-23,-83,9.0,49.,-48.,3.574802702144976
-157.58,-15.51,0.5,79,33,-73,66,-7.0,34.,-11.,3.568175601998098
-84.94,22.28,0.0,48,2,-89,65,34.0,-85.,19.,3.5650067468283666
70.27,-9.94,0.9,15,15,88,-42,26.0,99.,-10.,3.563884079158671
20.35,118.7,0.5,16,62,8,71,-55.0,24.,91.,3.560172557825949
57.89,47.73,0.4,32,79,41,8,-24.0,60.,74.,3.560151384638571
3.97,32.94,0.0,48,78,-52,68,-36.0,6.,55.,3.5600014425168056
17.6,-81.47,0.2,48,79,55,-68,37.0,19.,-87.,3.5588279268233727
-0.88,112.85,0.4,80,79,-23,39,-54.0,13.,91.,3.554346738067691
101.79,-68.07,0.1,64,16,38,-28,-41.0,97.,-70.,3.5537089258313115
-45.13,-35.1,0.2,63,62,-7,-27,-24.0,-36.,-26.,3.551750430281233
23.51,-16.42,0.5,63,79,67,50,-11.0,19.,8.,3.550662639090114
-102.93,41.79,0.5,79,0,-38,86,83.0,-53.,39.,3.546305325184464
60.53,78.59,0.4,32,79,41,8,-24.0,68.,80.,3.5458835264483715
102.33,-32.9,0.7,80,1,70,-20,69.0,96.,-30.,3.5450220404672472
6.85,-58.31,0.6,80,33,-59,-56,83.0,46.,-50.,3.5449585195331936
25.69,66.26,0.3,0,30,9,84,-11.0,32.,71.,3.5403497768572545
42.2,25.66,0.8,31,78,57,-27,-20.0,37.,8.,3.5394333858426408
32.86,12.,0.6,64,16,-22,7,-23.0,29.,9.,3.538336138103628
-11.11,45.67,0.3,80,19,-42,64,-73.0,-14.,45.,3.536000446135706
73.43,104.14,0.1,47,64,56,33,52.0,73.,93.,3.5357222328890807
101.41,57.43,0.3,48,32,55,55,85.0,94.,65.,3.531063913535601
32.42,-20.97,0.6,32,47,9,23,-82.0,30.,-30.,3.530949353921859
13.95,23.87,0.0,80,17,-56,11,-55.0,25.,28.,3.5299324836911308
-63.14,8.95,0.7,31,30,-44,19,22.0,-43.,35.,3.5256852511156933
44.62,-22.98,0.9,16,16,73,-5,-8.0,43.,-25.,3.524708541459584
-55.65,99.96,0.5,31,65,-90,51,-23.0,-48.,93.,3.522697525048697
30.79,16.58,0.4,47,33,56,49,-9.0,26.,11.,3.522677865508693
19.13,-66.24,0.4,15,16,-88,6,-65.0,29.,-67.,3.520764186406575
5.42,15.24,0.8,16,64,8,72,21.0,13.,26.,3.520302746482568
48.07,-26.59,0.9,47,1,-9,-74,-55.0,59.,-22.,3.5183547998238867
-5.47,-70.58,0.8,32,13,5,-86,23.0,35.,-26.,3.518257819288515
-77.32,-71.38,0.3,16,1,-67,-35,72.0,-80.,-76.,3.5178249269675854
-57.93,-127.26,0.4,0,79,-53,-53,-83.0,-55.,-88.,3.517576206601366
33.73,48.65,0.5,63,17,23,79,83.0,26.,46.,3.5170625789490817
90.4,33.17,0.7,15,48,77,-51,-65.0,93.,27.,3.5168129670827715
13.1,-52.6,0.4,64,1,-24,-51,-84.0,11.,-49.,3.515410589764226
27.19,-45.9,0.5,16,64,36,6,-42.0,60.,-45.,3.5138811874446376
21.09,-4.72,0.8,15,64,40,51,55.0,26.,21.,3.5077840081942573
-29.85,-15.21,0.5,79,76,-10,-53,20.0,-18.,8.,3.5061942004960045
83.88,-55.14,0.4,16,48,87,-56,-9.0,85.,-61.,3.5003264231581857
66.88,-10.73,0.8,0,33,71,27,7.0,71.,34.,3.4963575085219083
-0.09,-39.9,0.0,16,47,39,68,51.0,6.,2.,3.495860566944162
-26.84,77.16,0.5,64,45,-90,85,51.0,-15.,125.,3.495015977581123
23.72,-2.76,0.9,47,32,40,-23,-56.0,42.,4.,3.493773637910744
35.81,-75.99,0.4,48,1,87,-80,-51.0,43.,-71.,3.493268853678864
-26.63,60.81,0.8,0,63,-25,84,6.0,-21.,70.,3.493018139187229
-111.16,20.26,0.3,80,47,-38,49,53.0,-84.,16.,3.4897595555705974
36.1,-84.45,0.8,32,30,74,-71,-53.0,42.,-73.,3.4879299515462843
2.19,44.18,0.2,0,78,56,-26,-69.0,7.,52.,3.48622194152695
-87.11,75.83,0.6,0,63,-88,79,22.0,-84.,58.,3.4851029346936917
-26.6,-61.58,0.7,64,1,-90,-55,-39.0,-32.,-60.,3.4823390220708825
-57.16,-82.03,0.7,0,78,-56,-8,-71.0,-20.,-49.,3.480510761371409
-61.69,-0.6,0.6,0,47,-8,-4,22.0,-60.,11.,3.4799649112478743
10.41,-20.98,0.5,32,15,70,-58,81.0,18.,-22.,3.4775868821421625
47.49,-83.77,0.8,48,64,86,-52,-7.0,62.,-66.,3.476530264813406
1.17,-7.54,0.5,48,30,-40,-4,-56.0,2.,-11.,3.4748678993946465
-25.05,-77.94,0.7,80,16,39,-72,83.0,18.,-42.,3.4723351992985614
-20.21,47.9,0.2,80,16,-55,34,68.0,-21.,49.,3.4711192262906057
-93.24,72.83,0.4,31,15,-72,80,41.0,-86.,105.,3.4697676407650944
-64.78,-101.43,0.3,47,32,-73,-53,-55.0,-62.,-87.,3.4694628770978504
9.84,45.7,0.3,64,48,8,66,23.0,20.,55.,3.465322230410888
1.73,63.77,0.2,16,32,39,6,35.0,5.,72.,3.464840606917314
-43.,22.07,0.6,15,48,-24,70,9.0,-40.,50.,3.46478687629562
-62.66,-127.55,0.4,16,61,-56,-65,-85.0,-62.,-87.,3.46158623716305
89.24,106.46,0.4,32,78,74,41,52.0,90.,93.,3.4613585000680467
18.57,-19.66,0.5,32,15,56,-6,-9.0,23.,-14.,3.4601746632345844
-69.52,-4.36,0.5,15,66,-56,-10,84.0,-65.,-15.,3.459836408436793
-4.58,2.89,0.9,15,32,-11,27,-37.0,18.,29.,3.457456050367361
3.86,-58.87,0.9,47,32,40,-23,-56.0,-3.,-50.,3.457307369094349
13.96,43.11,0.3,15,47,-7,11,-36.0,19.,42.,3.456042704757725
-21.57,74.47,0.2,80,47,-24,55,-55.0,-9.,78.,3.4548483502687644
-100.79,-50.13,0.5,48,17,-58,-35,69.0,-86.,-50.,3.453340329296964
41.73,-97.7,0.5,32,48,22,-72,-84.0,42.,-87.,3.4515118981976363
-58.99,66.3,0.0,63,0,-73,83,23.0,-57.,67.,3.446465952214562
-40.72,-89.3,0.7,16,30,-23,-68,19.0,-39.,-88.,3.44558681058506
32.49,20.07,0.3,15,32,7,49,-73.0,35.,53.,3.444971715951493
37.57,90.07,0.8,16,78,36,26,20.0,37.,75.,3.4446873387106485
-79.16,-72.74,0.7,16,32,-83,-67,-35.0,-84.,-82.,3.441193878401491
66.46,48.44,0.7,48,64,53,21,-82.0,69.,38.,3.440539595945729
18.46,1.33,0.3,80,1,-74,-25,-69.0,15.,3.,3.4399968054808903
-67.15,-13.36,0.6,80,16,-38,-7,-8.0,-44.,-5.,3.435870741903152
-14.77,40.65,0.9,0,3,-11,35,65.0,-13.,76.,3.435516401485504
44.41,70.24,0.9,80,79,39,-3,9.0,70.,93.,3.435113210340069
-4.8,-32.05,0.0,80,0,37,-34,40.0,-4.,-30.,3.4346672066772057
5.82,-13.18,0.4,79,0,40,68,-84.0,3.,-5.,3.4251719926334703
-64.9,-4.18,0.3,80,31,-25,-21,-70.0,-51.,0.,3.4204331574260456
-50.,-82.9,0.9,79,47,42,-72,83.0,-13.,-86.,3.4195120530802305
-113.88,-30.68,0.7,80,0,-43,-25,37.0,-86.,-28.,3.416496275766884
67.38,103.09,0.8,64,79,-6,20,84.0,83.,125.,3.4160826324519014
-6.93,-78.22,0.4,80,65,-10,-18,7.0,-4.,-82.,3.414418928134216
-6.85,-68.19,0.5,48,16,-56,-70,82.0,-2.,-60.,3.413746454056467
-33.91,90.91,0.3,16,31,-41,81,11.0,-33.,89.,3.411578007793933
-55.72,14.05,0.3,47,0,8,-41,81.0,-13.,22.,3.410726144791092
-65.06,-104.99,0.6,48,32,-25,-79,-6.0,-58.,-88.,3.409845174485457
-113.04,-98.94,0.8,32,16,-42,-84,-39.0,-86.,-87.,3.4061552780939133
32.62,5.87,0.2,0,32,-38,6,-37.0,41.,2.,3.405695565533992
18.41,-23.81,0.2,32,46,74,-8,83.0,23.,-26.,3.4051652932677547
41.79,54.67,0.5,32,31,38,69,-36.0,65.,80.,3.402795812284891
-56.97,-31.31,0.7,0,48,-56,-7,86.0,-51.,-16.,3.3994320951103774
-51.15,-42.55,0.4,64,1,-24,-51,-84.0,-30.,-3.,3.3982586606435614
41.29,61.33,0.3,31,78,24,-6,37.0,41.,58.,3.393347885519936
94.77,69.84,0.3,48,32,55,55,85.0,93.,77.,3.3909568287631613
42.4,1.49,0.5,63,15,70,34,-34.0,60.,8.,3.3899002956919246
-20.04,-80.48,0.9,31,63,9,-39,-86.0,-18.,-33.,3.3894604967617377
40.81,43.17,0.3,64,47,23,40,10.0,52.,52.,3.3892465713084783
-26.48,-26.9,0.9,16,31,-11,6,25.0,10.,17.,3.388238255698158
18.1,-35.15,0.5,64,48,58,5,-11.0,12.,-41.,3.3867329180972088
-113.44,-83.69,0.2,79,64,27,-80,42.0,-87.,-81.,3.3849818062722976
-60.14,-44.17,0.1,0,33,-55,-85,-39.0,-56.,-34.,3.3830108564493777
-88.4,34.09,0.5,32,31,-56,68,8.0,-85.,34.,3.38274875537749
24.08,40.99,0.2,79,78,-7,66,37.0,33.,49.,3.38214090982332
2.84,-42.32,0.4,79,79,72,38,-37.0,3.,-36.,3.380198109532761
30.57,-113.8,0.7,0,77,39,-72,83.0,34.,-90.,3.3792108785589634
-28.93,-50.27,0.7,0,32,-26,-83,7.0,-25.,-48.,3.379067764599601
-29.11,44.76,0.5,32,47,-60,26,-56.0,-27.,35.,3.3784259055148533
-130.5,18.56,0.5,48,16,-55,34,68.0,-86.,18.,3.376911639856849
-52.69,-77.66,0.4,80,16,-42,-84,-39.0,-13.,-72.,3.376743240335559
-45.65,-48.01,0.3,15,80,-57,-85,-69.0,-41.,-54.,3.376230519255757
-11.,101.11,0.6,0,79,-10,65,37.0,-6.,94.,3.373323956647829
10.1,4.22,0.7,16,30,25,39,5.0,8.,-3.,3.373107165243373
29.22,12.54,0.6,64,16,-22,7,-23.0,41.,49.,3.369641096905833
-90.57,-58.73,0.4,64,32,-56,-5,67.0,-82.,-62.,3.360984778744066
3.68,-2.85,0.1,16,79,7,-23,-23.0,6.,-5.,3.360136393257464
-38.88,11.84,0.3,64,48,8,66,23.0,-27.,17.,3.359098615899045
-62.06,-31.55,0.4,15,64,-79,-56,-86.0,-27.,-5.,3.358591010577886
47.3,-75.67,0.8,47,63,88,-83,-55.0,65.,-23.,3.3575303612570897
50.89,6.92,0.4,47,79,12,-56,-20.0,54.,3.,3.3566674983012224
-57.89,-75.21,0.4,48,31,-56,-37,-85.0,-63.,-72.,3.353133420454873
-3.65,-44.88,0.9,48,18,23,-38,22.0,-12.,-49.,3.352024489312241
-11.53,12.89,0.3,0,63,-11,87,10.0,-5.,19.,3.351880780886979
-80.38,-84.06,0.4,64,79,-90,-41,-24.0,-85.,-87.,3.350997960881437
48.81,38.98,0.0,80,78,56,-36,21.0,45.,35.,3.348078717194659
36.56,-4.33,0.0,32,46,57,37,20.0,45.,3.,3.347988758067156
-46.01,53.53,0.2,48,64,-89,56,71.0,-13.,61.,3.3463000163260275
-39.46,50.49,0.4,48,31,5,73,-81.0,-33.,59.,3.344284813347306
62.86,30.39,0.8,0,33,71,27,7.0,66.,29.,3.341033773262219
65.63,50.45,0.3,63,63,6,-11,-27.0,76.,49.,3.338902823151893
-47.61,-81.8,0.1,15,13,-41,-82,6.0,-48.,-86.,3.338122294143633
-2.33,-57.11,0.9,16,16,7,-37,-37.0,-2.,-53.,3.3365091634895747
-20.6,-88.17,0.4,64,77,-73,-8,51.0,6.,-88.,3.334856760515917
-84.67,-62.98,0.2,80,47,-24,55,21.0,-74.,-56.,3.334084229648922
-51.87,4.17,0.9,32,79,73,5,9.0,-49.,8.,3.332238424657858
-24.82,-19.7,0.8,16,47,-56,-52,-24.0,-22.,-17.,3.33217095127716
11.65,-82.37,0.8,15,48,27,-35,56.0,17.,-84.,3.3319287834490785
-67.46,24.86,0.9,64,47,-38,85,35.0,-50.,34.,3.331155983343013
-76.46,17.03,0.5,80,15,-56,10,65.0,-58.,49.,3.3299971832449806
115.48,20.45,0.5,80,31,88,-8,-54.0,95.,20.,3.32947908475296
-2.93,-50.33,0.7,80,16,39,-72,83.0,12.,-48.,3.326042022673976
-7.36,-26.51,0.8,48,0,-23,-23,67.0,7.,-23.,3.325613182570149
-18.,-25.87,0.9,79,16,42,-10,-83.0,-24.,17.,3.324432732086196
3.45,65.08,0.8,32,78,7,17,81.0,2.,73.,3.3197502669230667
51.76,-12.6,0.4,48,63,86,-70,-83.0,62.,-1.,3.317713080022742
-60.91,4.92,0.9,0,64,-58,-50,69.0,-56.,10.,3.3163417193407105
-33.19,60.15,0.6,64,32,24,70,-70.0,6.,69.,3.315232155543309
37.47,-51.41,0.3,80,32,-39,-54,-85.0,40.,-53.,3.314242802538341
46.4,26.99,0.8,79,19,86,17,-86.0,95.,28.,3.3128825518607914
-47.95,-36.38,0.6,64,0,-11,-23,-22.0,-7.,-33.,3.311616739795775
4.07,-49.8,0.9,32,16,24,-41,-39.0,12.,-40.,3.3112063383096477
20.57,-29.45,0.5,0,65,42,-25,54.0,23.,-12.,3.310567626174522
34.61,-0.14,0.8,16,0,86,35,-37.0,39.,1.,3.30956837225689
32.18,93.85,0.5,0,16,-4,55,-19.0,34.,91.,3.3091471985893706
-1.6,-53.99,0.6,63,63,-40,-24,83.0,7.,-69.,3.306610048883475
-71.41,-51.29,0.7,0,48,-72,-7,69.0,-67.,-4.,3.3014610220854523
-25.28,12.9,0.8,63,63,43,20,21.0,-8.,30.,3.296130168854208
22.16,55.78,0.5,32,31,38,69,-36.0,20.,84.,3.2944708348642044
-52.35,53.75,0.2,64,77,-11,5,-84.0,-11.,60.,3.293252506616269
-33.1,100.5,0.3,16,31,-41,81,11.0,-32.,92.,3.292507402344257
-7.43,-65.97,0.6,48,0,-23,-63,52.0,35.,-63.,3.291784833027894
31.57,-29.32,0.8,47,47,71,18,-73.0,26.,18.,3.284527412251933
-30.,141.39,0.4,80,79,-56,71,-52.0,-13.,92.,3.283495157622684
-35.37,-91.4,0.9,48,31,8,-86,84.0,-26.,-89.,3.282294535990629
14.93,73.11,0.5,79,0,-38,86,83.0,27.,74.,3.280931429434721
-80.07,-5.94,0.9,64,45,-75,-21,20.0,-86.,-16.,3.280515400110355
-28.77,-51.16,0.3,48,15,21,-49,-21.0,-29.,-47.,3.279808860947251
16.46,28.71,0.5,31,17,55,51,88.0,23.,30.,3.2791205437901705
-154.28,-54.17,0.5,80,47,-74,-13,62.0,-48.,-56.,3.2768021771288134
-77.33,-29.31,0.7,80,0,-43,-25,37.0,-86.,-27.,3.271549441861228
13.57,5.92,0.4,47,0,56,7,53.0,23.,9.,3.270986405201357
41.37,8.74,0.8,64,80,-56,13,82.0,53.,28.,3.270167363716113
73.44,77.87,0.2,63,79,40,6,-36.0,105.,112.,3.270079816921956
-82.85,-90.83,0.3,47,32,-73,-53,-55.0,-86.,-86.,3.269762664207407
68.88,-40.3,0.6,32,47,73,-11,82.0,106.,-3.,3.2696670443814564
-42.9,19.29,0.6,64,79,-39,40,-53.0,-25.,17.,3.266284406096679
14.68,107.25,0.2,15,46,25,65,37.0,14.,92.,3.2657399105249283
-81.74,1.91,0.5,32,47,-60,26,-56.0,-73.,12.,3.2630461199891188
-122.74,-70.05,0.3,80,47,-40,-21,21.0,-86.,-66.,3.260074786112251
50.18,-4.69,0.6,48,0,90,-56,-8.0,53.,3.,3.2599347785089425
-16.67,74.31,0.6,48,79,-70,38,68.0,-17.,87.,3.2599009058215835
-58.55,-46.6,0.7,0,48,-56,-7,86.0,-54.,2.,3.259250769611871
-121.03,-11.14,0.4,63,1,-83,-11,-37.0,-85.,-5.,3.258963528846816
-11.66,24.53,0.0,79,16,-26,84,52.0,-8.,58.,3.2587616170020035
-9.46,16.04,0.8,16,64,8,72,21.0,-4.,8.,3.2581142490060944
39.16,53.14,0.5,16,64,36,6,-42.0,80.,93.,3.2580212810453486
-99.64,-10.08,0.0,48,78,-52,68,-36.0,-86.,-4.,3.2568630595987584
87.39,-57.35,0.5,32,16,71,-89,5.0,94.,-53.,3.2536974645800862
46.88,-39.34,0.4,16,64,53,21,-82.0,47.,-38.,3.252372708168421
-26.86,-55.06,0.4,15,62,40,52,52.0,-21.,-49.,3.2504606336842343
81.83,-71.46,0.8,63,1,82,-72,5.0,69.,-68.,3.248430970858809
-62.66,40.76,0.2,0,45,-77,35,-38.0,-57.,74.,3.247876075553412
0.55,-14.15,0.3,32,78,36,41,86.0,7.,-17.,3.2464373410724314
-75.74,32.29,0.6,16,16,-71,53,70.0,-76.,66.,3.2382822665551325
12.32,8.59,0.6,0,67,19,19,18.0,15.,56.,3.237467388064627
